"STATE_NAME","GEOID","event_type","year_numerical","total_event_days","average_impacted_area_hectare","sd_impacted_area_hectare"
"Arkansas",5065,"Extreme Cold Event",2015,6,114190.2,91358.8
"Arkansas",5065,"Extreme Cold Event",2016,3,193294.2,33607.6
"Arkansas",5065,"Extreme Cold Event",2017,3,226069.5,10446.7
"Arkansas",5065,"Extreme Cold Event",2018,6,232100.9,0
"Arkansas",5065,"Extreme Cold Event",2019,1,173890.8,NA
"Arkansas",5065,"Extreme Cold Event",2021,6,227429.6,11442.2
"Arkansas",5065,"Extreme Cold Event",2022,5,222253.6,13697.8
"Arkansas",5065,"Extreme Heat Event",2008,4,32230.4,34914.1
"Arkansas",5065,"Extreme Heat Event",2009,1,50555.8,NA
"Arkansas",5065,"Extreme Heat Event",2010,3,5659.9,8428.1
"Arkansas",5065,"Extreme Heat Event",2015,1,37989.9,NA
"Arkansas",5065,"Extreme Heat Event",2016,1,2712.3,NA
"Arkansas",5065,"Extreme Heat Event",2019,2,42352.8,45063.2
"Arkansas",5065,"Extreme Heat Event",2022,2,24819.1,1714.2
"Arkansas",5067,"Extreme Cold Event",2008,1,5912.7,NA
"Arkansas",5067,"Extreme Cold Event",2009,2,251835.5,0
"Arkansas",5067,"Extreme Cold Event",2010,7,251835.5,0
"Arkansas",5067,"Extreme Cold Event",2011,3,251835.5,0
"Arkansas",5067,"Extreme Cold Event",2013,2,193770.9,82115.7
"Arkansas",5067,"Extreme Cold Event",2014,3,246557.2,9142.3
"Arkansas",5067,"Extreme Cold Event",2015,5,244367.3,6817.5
"Arkansas",5067,"Extreme Cold Event",2016,3,87887,141983.6
"Arkansas",5067,"Extreme Cold Event",2017,4,250457.3,2756.4
"Arkansas",5067,"Extreme Cold Event",2018,7,216303.3,94009.3
"Arkansas",5067,"Extreme Cold Event",2019,1,5912.7,NA
"Arkansas",5067,"Extreme Cold Event",2021,7,216303.3,94009.3
"Arkansas",5067,"Extreme Cold Event",2022,4,251835.5,0
"Arkansas",5067,"Extreme Heat Event",2008,2,1500,1838.5
"Arkansas",5067,"Extreme Heat Event",2009,1,600,NA
"Arkansas",5067,"Extreme Heat Event",2010,6,1999.6,2727.3
"Arkansas",5067,"Extreme Heat Event",2011,8,1250,1163.7
"Arkansas",5067,"Extreme Heat Event",2015,5,25107.8,30673.5
"Arkansas",5067,"Extreme Heat Event",2016,3,6414.4,9294.7
"Arkansas",5067,"Extreme Heat Event",2021,1,231.4,NA
"Arkansas",5069,"Extreme Cold Event",2009,2,348316.7,0
"Arkansas",5069,"Extreme Cold Event",2010,5,342184.8,9592.2
"Arkansas",5069,"Extreme Cold Event",2011,2,18857.7,0
"Arkansas",5069,"Extreme Cold Event",2013,2,37133.1,0
"Arkansas",5069,"Extreme Cold Event",2014,4,251912.2,157609
"Arkansas",5069,"Extreme Cold Event",2015,2,348316.7,0
"Arkansas",5069,"Extreme Cold Event",2016,1,348316.7,NA
"Arkansas",5069,"Extreme Cold Event",2017,4,301241,94151.3
"Arkansas",5069,"Extreme Cold Event",2018,8,308588.1,112369.3
"Arkansas",5069,"Extreme Cold Event",2019,1,334477.6,NA
"Arkansas",5069,"Extreme Cold Event",2021,8,348316.7,0
"Arkansas",5069,"Extreme Cold Event",2022,6,346791.5,3552.8
"Arkansas",5069,"Extreme Heat Event",2010,7,257002.7,75224.4
"Arkansas",5069,"Extreme Heat Event",2012,6,98758.3,60371.7
"Arkansas",5069,"Extreme Heat Event",2015,2,88830.5,64387.7
"Arkansas",5069,"Extreme Heat Event",2016,5,258695.5,120971
"Arkansas",5069,"Extreme Heat Event",2017,3,203497.4,110914.9
"Arkansas",5069,"Extreme Heat Event",2019,2,170456,237385
"Arkansas",5069,"Extreme Heat Event",2021,1,344740.3,NA
"Arkansas",5069,"Extreme Heat Event",2022,11,183581.7,94400.5
"Arkansas",5071,"Extreme Cold Event",2008,2,190317.3,19008.4
"Arkansas",5071,"Extreme Cold Event",2009,6,164146,126286.7
"Arkansas",5071,"Extreme Cold Event",2010,8,255301.2,13973.8
"Arkansas",5071,"Extreme Cold Event",2011,5,217077.8,107364.4
"Arkansas",5071,"Extreme Cold Event",2013,2,214001.6,68599.3
"Arkansas",5071,"Extreme Cold Event",2014,5,145707.5,128366.3
"Arkansas",5071,"Extreme Cold Event",2015,2,268372.4,0
"Arkansas",5071,"Extreme Cold Event",2016,3,207375.1,52825.2
"Arkansas",5071,"Extreme Cold Event",2017,11,87734.4,116016.8
"Arkansas",5071,"Extreme Cold Event",2018,6,268372.4,0
"Arkansas",5071,"Extreme Cold Event",2019,2,216933.5,72745.6
"Arkansas",5071,"Extreme Cold Event",2021,7,253675.6,38884.2
"Arkansas",5071,"Extreme Cold Event",2022,5,268372.4,0
"Arkansas",5071,"Extreme Heat Event",2008,2,955.5,412
"Arkansas",5071,"Extreme Heat Event",2010,3,120104.4,103786.4
"Arkansas",5071,"Extreme Heat Event",2013,1,3604.9,NA
"Arkansas",5071,"Extreme Heat Event",2015,6,90946.1,99924.6
"Arkansas",5071,"Extreme Heat Event",2016,7,133757.5,113538.6
"Arkansas",5071,"Extreme Heat Event",2017,2,23570.6,3087.8
"Arkansas",5071,"Extreme Heat Event",2019,4,105682.2,116094.1
"Arkansas",5071,"Extreme Heat Event",2020,2,774.1,900.1
"Arkansas",5071,"Extreme Heat Event",2021,4,105530.4,118804.9
"Arkansas",5071,"Extreme Heat Event",2022,2,135372.2,188090.6
"Arkansas",5073,"Extreme Cold Event",2010,4,202748.4,0
"Arkansas",5073,"Extreme Cold Event",2011,4,202748.4,0
"Arkansas",5073,"Extreme Cold Event",2014,3,202748.4,0
"Arkansas",5073,"Extreme Cold Event",2015,2,202748.4,0
"Arkansas",5073,"Extreme Cold Event",2016,1,202748.4,NA
"Arkansas",5073,"Extreme Cold Event",2017,3,202748.4,0
"Arkansas",5073,"Extreme Cold Event",2018,7,198978,9975.6
"Arkansas",5073,"Extreme Cold Event",2019,1,27361.6,NA
"Arkansas",5073,"Extreme Cold Event",2021,8,177283.7,54630.2
"Arkansas",5073,"Extreme Cold Event",2022,8,180514.6,41169
"Arkansas",5073,"Extreme Heat Event",2016,2,35650,45812.2
"Arkansas",5073,"Extreme Heat Event",2019,2,61063,73454.5
"Arkansas",5073,"Extreme Heat Event",2020,8,62203,41456
"Arkansas",5073,"Extreme Heat Event",2021,6,141907.3,83626.9
"Arkansas",5075,"Extreme Cold Event",2009,2,235103.9,0
"Arkansas",5075,"Extreme Cold Event",2010,8,223023.1,27506.3
"Arkansas",5075,"Extreme Cold Event",2011,3,222852.3,10610.2
"Arkansas",5075,"Extreme Cold Event",2013,1,235103.9,NA
"Arkansas",5075,"Extreme Cold Event",2014,3,226856.7,14284.6
"Arkansas",5075,"Extreme Cold Event",2015,5,235103.9,0
"Arkansas",5075,"Extreme Cold Event",2016,1,235103.9,NA
"Arkansas",5075,"Extreme Cold Event",2017,4,228918.5,12370.8
"Arkansas",5075,"Extreme Cold Event",2018,6,235103.9,0
"Arkansas",5075,"Extreme Cold Event",2021,6,235103.9,0
"Arkansas",5075,"Extreme Cold Event",2022,4,235103.9,0
"Arkansas",5075,"Extreme Heat Event",2008,3,158497,82886.8
"Arkansas",5075,"Extreme Heat Event",2009,5,76294,24156.8
"Arkansas",5075,"Extreme Heat Event",2010,3,156463.9,61610
"Arkansas",5075,"Extreme Heat Event",2015,4,160922.8,109854.1
"Arkansas",5075,"Extreme Heat Event",2016,2,97559,45848.8
"Arkansas",5075,"Extreme Heat Event",2017,1,120064.6,NA
"Arkansas",5075,"Extreme Heat Event",2019,3,62105.8,28448
"Arkansas",5075,"Extreme Heat Event",2021,5,90859.2,50207.1
"Arkansas",5075,"Extreme Heat Event",2022,5,91091.4,18878.2
"Arkansas",5077,"Extreme Cold Event",2009,2,239528.5,0
"Arkansas",5077,"Extreme Cold Event",2010,8,179308.1,90395.2
"Arkansas",5077,"Extreme Cold Event",2011,3,92833.5,128219.3
"Arkansas",5077,"Extreme Cold Event",2013,2,94458.6,4193.7
"Arkansas",5077,"Extreme Cold Event",2014,6,238851,742.2
"Arkansas",5077,"Extreme Cold Event",2015,3,239076.8,782.3
"Arkansas",5077,"Extreme Cold Event",2016,1,191611,NA
"Arkansas",5077,"Extreme Cold Event",2017,5,238986.5,742.2
"Arkansas",5077,"Extreme Cold Event",2018,8,239359.1,479.1
"Arkansas",5077,"Extreme Cold Event",2019,2,238173.5,0
"Arkansas",5077,"Extreme Cold Event",2021,8,209636.7,84546.7
"Arkansas",5077,"Extreme Cold Event",2022,6,231542.2,19562.2
"Arkansas",5077,"Extreme Heat Event",2010,11,89697.9,93906.3
"Arkansas",5077,"Extreme Heat Event",2011,4,30884.2,60033.3
"Arkansas",5077,"Extreme Heat Event",2015,2,3982.1,1483.1
"Arkansas",5077,"Extreme Heat Event",2016,1,156441,NA
"Arkansas",5077,"Extreme Heat Event",2019,6,143385.6,116486.7
"Arkansas",5077,"Extreme Heat Event",2021,4,154959.5,109473
"Arkansas",5077,"Extreme Heat Event",2022,4,174032,113326.5
"Arkansas",5079,"Extreme Cold Event",2009,2,215017.8,0
"Arkansas",5079,"Extreme Cold Event",2010,5,215017.8,0
"Arkansas",5079,"Extreme Cold Event",2014,3,215017.8,0
"Arkansas",5079,"Extreme Cold Event",2015,2,215017.8,0
"Arkansas",5079,"Extreme Cold Event",2016,1,208523.7,NA
"Arkansas",5079,"Extreme Cold Event",2017,3,215017.8,0
"Arkansas",5079,"Extreme Cold Event",2018,8,201178.4,25759.4
"Arkansas",5079,"Extreme Cold Event",2019,1,54864.2,NA
"Arkansas",5079,"Extreme Cold Event",2021,8,215017.8,0
"Arkansas",5079,"Extreme Cold Event",2022,6,213935.4,2651.2
"Arkansas",5079,"Extreme Heat Event",2010,7,40540,25983
"Arkansas",5079,"Extreme Heat Event",2012,6,9910.3,7723.2
"Arkansas",5079,"Extreme Heat Event",2015,1,10974.8,NA
"Arkansas",5079,"Extreme Heat Event",2016,5,61426.3,51328.2
"Arkansas",5079,"Extreme Heat Event",2017,3,19947.2,18056.2
"Arkansas",5079,"Extreme Heat Event",2019,1,77531,NA
"Arkansas",5079,"Extreme Heat Event",2021,1,65903.7,NA
"Arkansas",5079,"Extreme Heat Event",2022,11,37320.2,48477.2
"Arkansas",5081,"Extreme Cold Event",2008,1,211208.5,NA
"Arkansas",5081,"Extreme Cold Event",2010,5,207475.3,8678.6
"Arkansas",5081,"Extreme Cold Event",2011,6,172976.2,84861
"Arkansas",5081,"Extreme Cold Event",2012,1,222.5,NA
"Arkansas",5081,"Extreme Cold Event",2014,3,195537.8,27398.8
"Arkansas",5081,"Extreme Cold Event",2015,2,211356.5,0
"Arkansas",5081,"Extreme Cold Event",2016,1,211356.5,NA
"Arkansas",5081,"Extreme Cold Event",2017,3,211356.5,0
"Arkansas",5081,"Extreme Cold Event",2018,6,211356.5,0
"Arkansas",5081,"Extreme Cold Event",2019,1,190369.5,NA
"Arkansas",5081,"Extreme Cold Event",2021,8,168640.6,79048.9
"Arkansas",5081,"Extreme Cold Event",2022,8,177961,74414.4
"Arkansas",5081,"Extreme Heat Event",2010,2,12212.1,9229.1
"Arkansas",5081,"Extreme Heat Event",2016,6,83300.2,76190.8
"Arkansas",5081,"Extreme Heat Event",2017,4,5119.8,4167.9
"Arkansas",5081,"Extreme Heat Event",2018,2,4146.6,414.4
"Arkansas",5081,"Extreme Heat Event",2019,4,44634.4,46661.9
"Arkansas",5081,"Extreme Heat Event",2020,3,5585.4,8860.4
"Arkansas",5081,"Extreme Heat Event",2021,10,89261,56757.8
"Arkansas",5081,"Extreme Heat Event",2022,3,12574.7,14430.6
"Arkansas",5083,"Extreme Cold Event",2008,2,172244.7,157827.5
"Arkansas",5083,"Extreme Cold Event",2009,6,43815.9,49907.5
"Arkansas",5083,"Extreme Cold Event",2010,8,142053.2,151582.5
"Arkansas",5083,"Extreme Cold Event",2011,5,282270.2,2322.9
"Arkansas",5083,"Extreme Cold Event",2013,2,5157,0
"Arkansas",5083,"Extreme Cold Event",2014,6,177912.1,121372
"Arkansas",5083,"Extreme Cold Event",2015,2,283845.6,0
"Arkansas",5083,"Extreme Cold Event",2016,3,135044.4,128865.6
"Arkansas",5083,"Extreme Cold Event",2017,11,238278.6,29265.9
"Arkansas",5083,"Extreme Cold Event",2018,6,282986.1,2105.3
"Arkansas",5083,"Extreme Cold Event",2019,2,142513.8,199873.4
"Arkansas",5083,"Extreme Cold Event",2021,7,244032.9,105334.4
"Arkansas",5083,"Extreme Cold Event",2022,6,270476.8,32746.7
"Arkansas",5083,"Extreme Heat Event",2008,2,5943.7,7030.8
"Arkansas",5083,"Extreme Heat Event",2010,2,7965,1805.5
"Arkansas",5083,"Extreme Heat Event",2013,1,71591.1,NA
"Arkansas",5083,"Extreme Heat Event",2015,5,17784,19973
"Arkansas",5083,"Extreme Heat Event",2016,7,91097.1,92552.1
"Arkansas",5083,"Extreme Heat Event",2017,2,39312.6,1794.1
"Arkansas",5083,"Extreme Heat Event",2019,5,89342.9,116056.7
"Arkansas",5083,"Extreme Heat Event",2020,1,516.2,NA
"Arkansas",5083,"Extreme Heat Event",2021,5,63500.5,103714.1
"Arkansas",5083,"Extreme Heat Event",2022,2,9285.2,11743.9
"Arkansas",5085,"Extreme Cold Event",2008,1,35300,NA
"Arkansas",5085,"Extreme Cold Event",2009,2,308946.9,0
"Arkansas",5085,"Extreme Cold Event",2010,7,223107.8,146190.1
"Arkansas",5085,"Extreme Cold Event",2011,2,9108.4,0
"Arkansas",5085,"Extreme Cold Event",2013,2,308946.9,0
"Arkansas",5085,"Extreme Cold Event",2014,3,194764,162194.5
"Arkansas",5085,"Extreme Cold Event",2015,2,308946.9,0
"Arkansas",5085,"Extreme Cold Event",2016,3,126515.6,157990.1
"Arkansas",5085,"Extreme Cold Event",2017,4,308946.9,0
"Arkansas",5085,"Extreme Cold Event",2018,7,308946.9,0
"Arkansas",5085,"Extreme Cold Event",2019,1,308946.9,NA
"Arkansas",5085,"Extreme Cold Event",2021,8,303458.5,15045.7
"Arkansas",5085,"Extreme Cold Event",2022,6,308548,618
"Arkansas",5085,"Extreme Heat Event",2008,2,17854,9519.7
"Arkansas",5085,"Extreme Heat Event",2010,9,70136,77657.5
"Arkansas",5085,"Extreme Heat Event",2011,3,1458.8,390.7
"Arkansas",5085,"Extreme Heat Event",2012,1,22461.7,NA
"Arkansas",5085,"Extreme Heat Event",2013,2,3208.1,1291.5
"Arkansas",5085,"Extreme Heat Event",2016,7,153440.7,145897.5
"Arkansas",5085,"Extreme Heat Event",2017,5,67924.1,81715.5
"Arkansas",5085,"Extreme Heat Event",2019,6,116233,116532.6
"Arkansas",5085,"Extreme Heat Event",2020,1,527.2,NA
"Arkansas",5085,"Extreme Heat Event",2021,4,158620,170233.9
"Arkansas",5085,"Extreme Heat Event",2022,5,68080.7,64719.2
"Arkansas",5087,"Extreme Cold Event",2008,1,110102.5,NA
"Arkansas",5087,"Extreme Cold Event",2009,4,228886.3,0
"Arkansas",5087,"Extreme Cold Event",2010,8,280423.2,55095.3
"Arkansas",5087,"Extreme Cold Event",2011,5,310890.4,43797.9
"Arkansas",5087,"Extreme Cold Event",2013,3,252393.5,137813.5
"Arkansas",5087,"Extreme Cold Event",2014,3,331960.1,0
"Arkansas",5087,"Extreme Cold Event",2015,2,331960.1,0
"Arkansas",5087,"Extreme Cold Event",2016,1,331960.1,NA
"Arkansas",5087,"Extreme Cold Event",2017,3,228583.2,179054
"Arkansas",5087,"Extreme Cold Event",2018,6,331960.1,0
"Arkansas",5087,"Extreme Cold Event",2019,2,331960.1,0
"Arkansas",5087,"Extreme Cold Event",2021,7,287655.7,117218.3
"Arkansas",5087,"Extreme Cold Event",2022,5,289009.3,96040.9
"Arkansas",5087,"Extreme Heat Event",2008,2,25793.4,13651.3
"Arkansas",5087,"Extreme Heat Event",2009,1,30415.7,NA
"Arkansas",5087,"Extreme Heat Event",2010,3,213373.8,120881.1
"Arkansas",5087,"Extreme Heat Event",2015,5,27758.5,55592.8
"Arkansas",5087,"Extreme Heat Event",2016,6,166191.1,178208
"Arkansas",5087,"Extreme Heat Event",2019,3,276951.3,95278
"Arkansas",5087,"Extreme Heat Event",2020,2,117876.7,165922
"Arkansas",5087,"Extreme Heat Event",2021,7,168786.8,104228.2
"Arkansas",5087,"Extreme Heat Event",2022,3,272582.1,65441.4
"Arkansas",5089,"Extreme Cold Event",2008,1,200011.7,NA
"Arkansas",5089,"Extreme Cold Event",2009,4,255546.4,0
"Arkansas",5089,"Extreme Cold Event",2010,8,255546.4,0
"Arkansas",5089,"Extreme Cold Event",2011,2,731.9,0
"Arkansas",5089,"Extreme Cold Event",2013,1,255546.4,NA
"Arkansas",5089,"Extreme Cold Event",2014,2,255546.4,0
"Arkansas",5089,"Extreme Cold Event",2015,3,189021.3,115224.8
"Arkansas",5089,"Extreme Cold Event",2016,3,218523.3,32063
"Arkansas",5089,"Extreme Cold Event",2017,3,248679.7,11893.5
"Arkansas",5089,"Extreme Cold Event",2018,6,255546.4,0
"Arkansas",5089,"Extreme Cold Event",2019,1,255546.4,NA
"Arkansas",5089,"Extreme Cold Event",2021,7,211210.8,95092.1
"Arkansas",5089,"Extreme Cold Event",2022,5,255546.4,0
"Arkansas",5089,"Extreme Heat Event",2008,6,148301.5,75119.4
"Arkansas",5089,"Extreme Heat Event",2009,5,105890.1,135873.5
"Arkansas",5089,"Extreme Heat Event",2010,6,181941.8,113405.1
"Arkansas",5089,"Extreme Heat Event",2011,2,35735.9,2154.9
"Arkansas",5089,"Extreme Heat Event",2015,3,100084.1,134642.2
"Arkansas",5089,"Extreme Heat Event",2016,5,111363.6,132097
"Arkansas",5089,"Extreme Heat Event",2018,1,88880,NA
"Arkansas",5089,"Extreme Heat Event",2019,5,103838,138490.5
"Arkansas",5089,"Extreme Heat Event",2020,1,11551,NA
"Arkansas",5089,"Extreme Heat Event",2021,4,60301.3,42086.2
"Arkansas",5089,"Extreme Heat Event",2022,4,176371.5,97687
"Arkansas",5091,"Extreme Cold Event",2008,1,48503.8,NA
"Arkansas",5091,"Extreme Cold Event",2010,5,194776.3,95288
"Arkansas",5091,"Extreme Cold Event",2011,5,194776.3,95288
"Arkansas",5091,"Extreme Cold Event",2012,1,134,NA
"Arkansas",5091,"Extreme Cold Event",2014,4,183963.6,87851.9
"Arkansas",5091,"Extreme Cold Event",2015,2,237390.4,0
"Arkansas",5091,"Extreme Cold Event",2016,1,237390.4,NA
"Arkansas",5091,"Extreme Cold Event",2017,3,237390.4,0
"Arkansas",5091,"Extreme Cold Event",2018,7,227981.8,24892.8
"Arkansas",5091,"Extreme Cold Event",2019,1,143613.9,NA
"Arkansas",5091,"Extreme Cold Event",2021,8,209991,67221.7
"Arkansas",5091,"Extreme Cold Event",2022,8,222127.5,16847
"Arkansas",5091,"Extreme Heat Event",2010,2,95773.6,20772.4
"Arkansas",5091,"Extreme Heat Event",2016,5,153909.8,50742.5
"Arkansas",5091,"Extreme Heat Event",2017,3,83278.6,36739
"Arkansas",5091,"Extreme Heat Event",2019,2,128293.7,52529
"Arkansas",5091,"Extreme Heat Event",2020,4,59955.4,115735.1
"Arkansas",5091,"Extreme Heat Event",2021,9,176842,71678.4
"Arkansas",5091,"Extreme Heat Event",2022,3,84863.6,36225.5
"Arkansas",5093,"Extreme Cold Event",2008,1,144275.7,NA
"Arkansas",5093,"Extreme Cold Event",2009,4,364245.4,2558.9
"Arkansas",5093,"Extreme Cold Event",2010,9,362971.3,6925.7
"Arkansas",5093,"Extreme Cold Event",2011,1,21501.7,NA
"Arkansas",5093,"Extreme Cold Event",2013,1,18420.6,NA
"Arkansas",5093,"Extreme Cold Event",2014,14,363600.5,2188
"Arkansas",5093,"Extreme Cold Event",2015,7,343069.6,51231.2
"Arkansas",5093,"Extreme Cold Event",2016,1,18420.6,NA
"Arkansas",5093,"Extreme Cold Event",2017,4,366461.5,0
"Arkansas",5093,"Extreme Cold Event",2018,8,350234.3,30046.9
"Arkansas",5093,"Extreme Cold Event",2019,6,348759.3,24361.2
"Arkansas",5093,"Extreme Cold Event",2021,7,311414.1,99003.5
"Arkansas",5093,"Extreme Cold Event",2022,7,364562,2369.1
"Arkansas",5093,"Extreme Heat Event",2008,3,4235.7,5646.5
"Arkansas",5093,"Extreme Heat Event",2010,14,80670,129614.3
"Arkansas",5093,"Extreme Heat Event",2011,3,9181.1,7341
"Arkansas",5093,"Extreme Heat Event",2014,5,30414.9,10610.3
"Arkansas",5093,"Extreme Heat Event",2015,9,31545.8,13187.3
"Arkansas",5093,"Extreme Heat Event",2016,8,57676.1,74086.5
"Arkansas",5093,"Extreme Heat Event",2017,8,26005.8,12702.6
"Arkansas",5093,"Extreme Heat Event",2018,1,9752.5,NA
"Arkansas",5093,"Extreme Heat Event",2019,7,73520.7,99606.2
"Arkansas",5093,"Extreme Heat Event",2020,2,19358.9,6825.6
"Arkansas",5093,"Extreme Heat Event",2021,5,19358.6,23629.6
"Arkansas",5093,"Extreme Heat Event",2022,5,69973.3,94901.5
"Arkansas",5095,"Extreme Cold Event",2009,2,238503.2,0
"Arkansas",5095,"Extreme Cold Event",2010,7,170511.8,116117.4
"Arkansas",5095,"Extreme Cold Event",2011,4,62349.2,90177
"Arkansas",5095,"Extreme Cold Event",2013,2,217898,0
"Arkansas",5095,"Extreme Cold Event",2014,6,199087,31013.3
"Arkansas",5095,"Extreme Cold Event",2015,3,216304.5,38449.3
"Arkansas",5095,"Extreme Cold Event",2016,1,238503.2,NA
"Arkansas",5095,"Extreme Cold Event",2017,5,224101.2,29271.5
"Arkansas",5095,"Extreme Cold Event",2018,8,230178.7,23545.3
"Arkansas",5095,"Extreme Cold Event",2019,2,190539.6,26350.5
"Arkansas",5095,"Extreme Cold Event",2021,8,229184.1,26358.4
"Arkansas",5095,"Extreme Cold Event",2022,6,238503.2,0
"Arkansas",5095,"Extreme Heat Event",2008,2,14807.3,12821.5
"Arkansas",5095,"Extreme Heat Event",2010,10,80895.2,60265.7
"Arkansas",5095,"Extreme Heat Event",2012,1,17521.3,NA
"Arkansas",5095,"Extreme Heat Event",2015,1,4159.9,NA
"Arkansas",5095,"Extreme Heat Event",2016,3,191653.9,41946.2
"Arkansas",5095,"Extreme Heat Event",2019,6,120933.1,96103.7
"Arkansas",5095,"Extreme Heat Event",2021,4,150809,107472
"Arkansas",5095,"Extreme Heat Event",2022,6,104984,89204.7
"Arkansas",5097,"Extreme Cold Event",2008,1,22482.9,NA
"Arkansas",5097,"Extreme Cold Event",2010,5,263168.2,96780.6
"Arkansas",5097,"Extreme Cold Event",2011,5,197408.4,149527.1
"Arkansas",5097,"Extreme Cold Event",2012,1,178192.4,NA
"Arkansas",5097,"Extreme Cold Event",2014,3,211794.2,163948.4
"Arkansas",5097,"Extreme Cold Event",2015,2,306449.8,0
"Arkansas",5097,"Extreme Cold Event",2016,1,306449.8,NA
"Arkansas",5097,"Extreme Cold Event",2017,11,114098.5,123539.9
"Arkansas",5097,"Extreme Cold Event",2018,7,268214.1,98364.7
"Arkansas",5097,"Extreme Cold Event",2019,1,306449.8,NA
"Arkansas",5097,"Extreme Cold Event",2021,8,300779,10500.2
"Arkansas",5097,"Extreme Cold Event",2022,6,306046.5,987.9
"Arkansas",5097,"Extreme Heat Event",2010,1,14200,NA
"Arkansas",5097,"Extreme Heat Event",2013,2,45950,39951.5
"Arkansas",5097,"Extreme Heat Event",2015,1,29200,NA
"Arkansas",5097,"Extreme Heat Event",2016,11,175504,89296.7
"Arkansas",5097,"Extreme Heat Event",2018,5,90673.7,78681.7
"Arkansas",5097,"Extreme Heat Event",2019,6,160538.7,107198.6
"Arkansas",5097,"Extreme Heat Event",2020,6,134991.8,110710.2
"Arkansas",5097,"Extreme Heat Event",2021,2,211551.2,134206.9
"Arkansas",5097,"Extreme Heat Event",2022,3,171017.2,134473.6
"Arkansas",5099,"Extreme Cold Event",2010,5,167174.9,101309.9
"Arkansas",5099,"Extreme Cold Event",2011,5,123595,82072.3
"Arkansas",5099,"Extreme Cold Event",2012,1,190787.8,NA
"Arkansas",5099,"Extreme Cold Event",2014,3,169863.6,54462.8
"Arkansas",5099,"Extreme Cold Event",2015,2,194614,53812.2
"Arkansas",5099,"Extreme Cold Event",2016,1,232665,NA
"Arkansas",5099,"Extreme Cold Event",2017,3,232665,0
"Arkansas",5099,"Extreme Cold Event",2018,6,232665,0
"Arkansas",5099,"Extreme Cold Event",2019,1,21361.2,NA
"Arkansas",5099,"Extreme Cold Event",2021,8,206252,74707.2
"Arkansas",5099,"Extreme Cold Event",2022,7,185629,88521.2
"Arkansas",5099,"Extreme Heat Event",2021,3,22823.2,23360.5
"Arkansas",5101,"Extreme Cold Event",2008,2,103596,144544.7
"Arkansas",5101,"Extreme Cold Event",2009,4,325842.4,0
"Arkansas",5101,"Extreme Cold Event",2010,8,325842.4,0
"Arkansas",5101,"Extreme Cold Event",2011,4,164043.2,47152.2
"Arkansas",5101,"Extreme Cold Event",2013,2,232577,131897.2
"Arkansas",5101,"Extreme Cold Event",2014,3,263665.5,107693.6
"Arkansas",5101,"Extreme Cold Event",2015,2,325842.4,0
"Arkansas",5101,"Extreme Cold Event",2016,3,245817.2,69303.9
"Arkansas",5101,"Extreme Cold Event",2017,4,240665.2,102066.5
"Arkansas",5101,"Extreme Cold Event",2018,6,325842.4,0
"Arkansas",5101,"Extreme Cold Event",2019,2,232577,131897.2
"Arkansas",5101,"Extreme Cold Event",2021,7,290349.7,70485.8
"Arkansas",5101,"Extreme Cold Event",2022,5,325842.4,0
"Arkansas",5101,"Extreme Heat Event",2009,3,103121.5,51193.3
