"STATE_NAME","GEOID","year_numerical","total_event_days","average_impacted_area_hectare","sd_impacted_area_hectare"
"Alabama",1103,2015,8,122069.3,110341
"Alabama",1103,2017,6,134206.8,105533.6
"Alabama",1103,2018,7,228748.2,0
"Alabama",1103,2020,2,147063.3,115519.9
"Alabama",1103,2021,1,965.6,NA
"Alabama",1103,2022,11,145019.6,87818.5
"Alabama",1105,2009,3,89157.9,67833.1
"Alabama",1105,2010,8,113635.1,41539.1
"Alabama",1105,2014,4,162540.4,68437.9
"Alabama",1105,2015,3,204861.3,104504.8
"Alabama",1105,2017,2,255331.7,13952
"Alabama",1105,2018,7,265197.2,0
"Alabama",1105,2020,1,265197.2,NA
"Alabama",1105,2022,3,265197.2,0
"Alabama",1107,2009,2,330564.2,0
"Alabama",1107,2010,11,274435.8,122388.5
"Alabama",1107,2011,1,312631.6,NA
"Alabama",1107,2012,1,56491,NA
"Alabama",1107,2014,6,278175.9,128305.8
"Alabama",1107,2015,3,225800.4,181456.2
"Alabama",1107,2017,3,225800.4,181456.2
"Alabama",1107,2018,10,317749.4,18932.7
"Alabama",1107,2019,1,16014.2,NA
"Alabama",1107,2020,1,330564.2,NA
"Alabama",1107,2021,8,126247.7,133656.2
"Alabama",1107,2022,6,243014.7,131470
"Alabama",1109,2008,1,172581.2,NA
"Alabama",1109,2009,5,214267.8,38054.5
"Alabama",1109,2010,13,165306.7,102623.1
"Alabama",1109,2011,4,5975,3398.4
"Alabama",1109,2012,1,4600,NA
"Alabama",1109,2013,4,130671.6,0
"Alabama",1109,2014,4,242058.9,0
"Alabama",1109,2015,4,182594.2,118929.4
"Alabama",1109,2016,1,201633,NA
"Alabama",1109,2017,5,71159.1,102768.2
"Alabama",1109,2018,7,220196.6,57777.1
"Alabama",1109,2019,8,20219.6,19823.6
"Alabama",1109,2020,5,129525,118347.4
"Alabama",1109,2022,3,242058.9,0
"Alabama",1111,2009,6,144759.3,109429.3
"Alabama",1111,2010,20,119543.6,100317.8
"Alabama",1111,2011,5,148140,88470.8
"Alabama",1111,2012,1,212754.7,NA
"Alabama",1111,2014,6,182074.6,85627.4
"Alabama",1111,2015,17,44592.8,82659.5
"Alabama",1111,2016,2,125879.9,0
"Alabama",1111,2017,3,194156,34981.2
"Alabama",1111,2018,8,214634.2,5213.4
"Alabama",1111,2019,2,1376.7,0
"Alabama",1111,2020,4,56885.2,106766.9
"Alabama",1111,2022,4,213715.6,6640
"Alabama",1113,2008,13,54941.6,20965
"Alabama",1113,2009,4,235240.3,0
"Alabama",1113,2010,14,181127.1,92672.3
"Alabama",1113,2011,4,5199.6,8117.8
"Alabama",1113,2012,4,115834.8,107714
"Alabama",1113,2014,5,175652.3,86474.2
"Alabama",1113,2015,6,158001.5,119658
"Alabama",1113,2017,5,62426.2,97074.6
"Alabama",1113,2018,10,169998,105296.6
"Alabama",1113,2019,12,93367.5,63634.8
"Alabama",1113,2020,1,235240.3,NA
"Alabama",1113,2021,2,832.2,962.7
"Alabama",1113,2022,10,97249.9,118854.7
"Alabama",1115,2009,5,228073.3,15635.3
"Alabama",1115,2010,13,143907.2,107953.6
"Alabama",1115,2011,2,24786.3,5750.1
"Alabama",1115,2014,6,211888.6,56390.6
"Alabama",1115,2015,3,245201,0
"Alabama",1115,2017,4,187054.5,115470.1
"Alabama",1115,2018,7,245201,0
"Alabama",1115,2019,13,25881.5,29909.7
"Alabama",1115,2020,4,223791.4,14273.1
"Alabama",1115,2021,2,8689.8,4994.2
"Alabama",1115,2022,9,102509.2,114416.2
"Alabama",1117,2009,5,141450,145532
"Alabama",1117,2010,8,263188,106029.3
"Alabama",1117,2011,3,17139.5,22657.7
"Alabama",1117,2014,6,249414,121393.4
"Alabama",1117,2015,4,230481.2,140387.5
"Alabama",1117,2016,2,551.1,456.2
"Alabama",1117,2017,13,78009.8,101272.8
"Alabama",1117,2018,8,263121.7,106216.9
"Alabama",1117,2019,2,24167,23139.3
"Alabama",1117,2020,2,151852.2,210467.2
"Alabama",1117,2021,3,65311.3,109996.6
"Alabama",1117,2022,9,187624.5,133022.3
"Alabama",1119,2009,2,334077.7,0
"Alabama",1119,2010,9,231558.7,153822.1
"Alabama",1119,2011,1,334077.7,NA
"Alabama",1119,2012,1,842.6,NA
"Alabama",1119,2014,5,215407.7,162846.7
"Alabama",1119,2015,2,334077.7,0
"Alabama",1119,2016,5,34090.2,26766.7
"Alabama",1119,2017,5,136053.1,180780.9
"Alabama",1119,2018,7,291350.5,113045.5
"Alabama",1119,2019,1,668.9,NA
"Alabama",1119,2020,4,94950,159487.8
"Alabama",1119,2021,6,174409.4,175045.4
"Alabama",1119,2022,6,246734.9,135400.3
"Alabama",1121,2009,5,190641.5,84452.8
"Alabama",1121,2010,21,104873.1,127765.2
"Alabama",1121,2011,7,8650.5,3522.6
"Alabama",1121,2014,6,271414.8,28757.3
"Alabama",1121,2015,8,114088.7,140984
"Alabama",1121,2016,7,53956.2,23808.3
"Alabama",1121,2017,5,176320.8,137557
"Alabama",1121,2018,9,223814.9,117777.5
"Alabama",1121,2019,2,11019.8,3249.5
"Alabama",1121,2020,5,135306.7,98203.6
"Alabama",1121,2021,2,58724.1,25608.6
"Alabama",1121,2022,9,119795.9,126230.1
"Alabama",1123,2008,3,26888.6,25331.4
"Alabama",1123,2009,6,184633.3,142937.8
"Alabama",1123,2010,14,209256.7,105531.7
"Alabama",1123,2011,10,131329.5,127363.8
"Alabama",1123,2012,2,85382.6,86654.2
"Alabama",1123,2014,6,250117.7,67316.7
"Alabama",1123,2015,4,279474.3,5249.8
"Alabama",1123,2016,18,69597.1,41466.4
"Alabama",1123,2017,3,221222.6,87732.8
"Alabama",1123,2018,8,280786.8,3712.2
"Alabama",1123,2019,3,137920.9,119459.7
"Alabama",1123,2020,1,282099.2,NA
"Alabama",1123,2022,8,219041.8,78737.5
"Alabama",1125,2009,2,502295.5,0
"Alabama",1125,2010,11,336381.2,231699.1
"Alabama",1125,2011,1,99765.7,NA
"Alabama",1125,2014,6,425899.3,118726.9
"Alabama",1125,2015,3,471295.9,53692.9
"Alabama",1125,2016,3,1200,346.4
"Alabama",1125,2017,11,117172.8,205031
"Alabama",1125,2018,10,377537.3,200879.8
"Alabama",1125,2019,1,800,NA
"Alabama",1125,2020,4,126048.9,250831.1
"Alabama",1125,2021,9,55468,96118.2
"Alabama",1125,2022,9,240807.2,222162.9
"Alabama",1127,2009,2,302770,0
"Alabama",1127,2010,10,274840,47467.8
"Alabama",1127,2011,10,63252.2,86293.1
"Alabama",1127,2012,4,12567.8,23088.2
"Alabama",1127,2014,6,302770,0
"Alabama",1127,2015,6,184008.1,131244.5
"Alabama",1127,2017,4,234702.5,136135
"Alabama",1127,2018,7,302770,0
"Alabama",1127,2020,1,302770,NA
"Alabama",1127,2021,6,130833.8,135358.4
"Alabama",1127,2022,14,235412.8,92049.5
"Alabama",1129,2009,2,356519,44959.4
"Alabama",1129,2010,10,216300.2,167500.7
"Alabama",1129,2011,1,388310.1,NA
"Alabama",1129,2014,3,388310.1,0
"Alabama",1129,2015,2,388310.1,0
"Alabama",1129,2017,2,272802.9,163351.8
"Alabama",1129,2018,7,377221,28691.8
"Alabama",1129,2020,1,377953.9,NA
"Alabama",1129,2021,3,232107.2,133994.1
"Alabama",1129,2022,4,387570.2,854.4
"Alabama",1131,2009,1,28111.4,NA
"Alabama",1131,2010,1,236488.5,NA
"Alabama",1131,2011,3,74805.5,126505.4
"Alabama",1131,2014,2,177877.6,211801.4
"Alabama",1131,2015,3,227799.7,172935.1
"Alabama",1131,2017,2,327643.8,0
"Alabama",1131,2018,7,327643.8,0
"Alabama",1131,2020,1,327643.8,NA
"Alabama",1131,2022,3,327643.8,0
"Alabama",1133,2009,2,239626.3,0
"Alabama",1133,2010,10,215853.5,75176.2
"Alabama",1133,2011,7,106506.9,73070.4
"Alabama",1133,2012,4,92896.6,61520.9
"Alabama",1133,2014,6,238567.8,1950.3
"Alabama",1133,2015,6,122348.3,128538.3
"Alabama",1133,2017,3,238181.6,2502.2
"Alabama",1133,2018,7,239626.3,0
"Alabama",1133,2020,1,239626.3,NA
"Alabama",1133,2021,3,82837.1,132914.3
"Alabama",1133,2022,11,133595.8,102040.4
"Arizona",4001,2008,10,2209015,1766252.1
"Arizona",4001,2009,7,1600772.3,1790921.6
"Arizona",4001,2010,18,631154.4,651394.3
"Arizona",4001,2011,23,1872038,1810348.6
"Arizona",4001,2012,1,532415.4,NA
"Arizona",4001,2013,13,3538812.5,1129577.3
"Arizona",4001,2014,8,1370991.2,1303900.6
"Arizona",4001,2015,7,1524102.3,805116.7
"Arizona",4001,2016,8,1136695,1638474.6
"Arizona",4001,2017,17,516855.4,577626
"Arizona",4001,2018,14,1259892,1183839.6
"Arizona",4001,2019,11,1919077.7,1986922.5
"Arizona",4001,2020,8,980058.5,698977.6
"Arizona",4001,2021,5,41333.1,31766.6
"Arizona",4001,2022,8,1116533.9,956260.7
"Arizona",4003,2008,4,1576423.9,435297.6
"Arizona",4003,2009,4,351942,234540.5
"Arizona",4003,2010,24,426622.1,729513.9
"Arizona",4003,2011,17,1372629.7,1035376.7
"Arizona",4003,2012,1,796629,NA
"Arizona",4003,2013,19,843710.1,906052.9
"Arizona",4003,2014,3,2156908.5,130830.2
"Arizona",4003,2015,9,1430850.9,829628.5
"Arizona",4003,2016,4,1292887.4,1120436.4
"Arizona",4003,2017,12,526657.9,631339
"Arizona",4003,2018,9,955101.3,929065.9
"Arizona",4003,2019,7,895160,909359.4
"Arizona",4003,2020,5,1945280.4,642115.7
"Arizona",4003,2021,7,123371.9,179037.6
"Arizona",4003,2022,4,1627995.8,1086750.3
"Arizona",4005,2008,9,3752249.4,3037921.4
"Arizona",4005,2009,7,4602871.5,2815969.6
"Arizona",4005,2010,21,369897.1,1013179.2
"Arizona",4005,2011,20,4113532.9,2701266.5
"Arizona",4005,2012,8,92846.7,152849.8
"Arizona",4005,2013,33,3149098.7,3475689.9
"Arizona",4005,2014,4,4761689.8,1269195.2
"Arizona",4005,2015,15,2211096.1,2644699
"Arizona",4005,2016,9,1272922.7,2322930.6
"Arizona",4005,2017,23,1460775.8,2237237
"Arizona",4005,2018,13,1473430.5,1284985.3
"Arizona",4005,2019,19,2228773.1,2486414.1
"Arizona",4005,2020,11,1301713.3,1526736
"Arizona",4005,2021,7,198072.2,399627.9
"Arizona",4005,2022,17,1546592.4,1929408.2
"Arizona",4007,2008,4,1335978.8,711043.6
"Arizona",4007,2009,5,554640,743653.6
"Arizona",4007,2010,12,719049.7,612289.2
"Arizona",4007,2011,11,1452080.8,645546
"Arizona",4007,2012,3,233176.5,181880.4
"Arizona",4007,2013,23,867371.1,753682.1
"Arizona",4007,2014,7,1316562.7,334204.5
"Arizona",4007,2015,8,1169279.8,602266.5
"Arizona",4007,2016,5,568028.3,727141.2
"Arizona",4007,2017,14,605125.7,536403.1
"Arizona",4007,2018,12,666966.4,583335.9
"Arizona",4007,2019,11,980956.4,748536.9
"Arizona",4007,2020,8,655298.3,763945.8
"Arizona",4007,2022,4,918301.5,988913.2
"Arizona",4009,2008,7,1030521.3,850780.8
"Arizona",4009,2009,6,372486.3,448724.4
"Arizona",4009,2010,7,1109118.2,801828.1
"Arizona",4009,2011,17,1107551.3,676833.5
"Arizona",4009,2012,1,1706685.7,NA
"Arizona",4009,2013,13,1047378.8,699871.1
"Arizona",4009,2014,7,550682,792533.8
"Arizona",4009,2015,11,869721.3,456138.9
"Arizona",4009,2016,5,969899.9,597579.1
"Arizona",4009,2017,16,773672.6,389214.2
"Arizona",4009,2018,11,700551.8,497224.5
"Arizona",4009,2019,12,842048.9,538510
"Arizona",4009,2020,10,794782.1,668708.1
"Arizona",4009,2021,9,609811.6,268791.9
"Arizona",4009,2022,7,749651.4,760205.1
"Arizona",4011,2008,6,549254.8,211815.1
"Arizona",4011,2009,5,481803.6,192455.6
"Arizona",4011,2010,7,481823.2,316598.2
"Arizona",4011,2011,18,527682.4,210655.2
"Arizona",4011,2012,1,685980.8,NA
"Arizona",4011,2013,11,531970.7,233928.8
"Arizona",4011,2014,3,457897.9,395051.2
"Arizona",4011,2015,7,425390.2,242159.4
"Arizona",4011,2016,3,252897,375113.9
"Arizona",4011,2017,14,169046.5,120687.9
"Arizona",4011,2018,8,207496.3,239490.2
"Arizona",4011,2019,9,376682.4,268554.7
"Arizona",4011,2020,7,443599.7,291785.1
"Arizona",4011,2021,8,57230.9,37431.7
"Arizona",4011,2022,2,685980.8,0
"Arizona",4012,2008,3,830380.9,812888.3
"Arizona",4012,2009,6,850531.2,270869.5
"Arizona",4012,2010,8,839924,674564.8
"Arizona",4012,2011,13,1209610.2,721362.8
"Arizona",4012,2012,5,142354.5,40310.2
"Arizona",4012,2013,24,744915.5,639950.2
"Arizona",4012,2014,9,868584.2,778605.8
"Arizona",4012,2015,6,1254978.4,653586.2
"Arizona",4012,2016,7,321006.4,511403.6
"Arizona",4012,2017,5,155727.3,129425
"Arizona",4012,2018,2,1301625.9,554457.9
"Arizona",4012,2019,13,868526.9,611155.4
"Arizona",4012,2020,6,754703.5,721228.4
"Arizona",4012,2021,2,909564.9,0
"Arizona",4012,2022,4,386236,521816.1
"Arizona",4013,2008,13,771097.6,1312652.7
"Arizona",4013,2009,7,505306.8,1291253.6
"Arizona",4013,2010,14,1082605.7,1300718.6
"Arizona",4013,2011,14,2131619.6,1648120.5
"Arizona",4013,2012,15,59032.4,163704.6
"Arizona",4013,2013,21,1653743.1,1404772.1
"Arizona",4013,2014,12,1187077.4,1475639.2
"Arizona",4013,2015,7,1986347.9,1666152
"Arizona",4013,2016,7,338946.6,808801.2
"Arizona",4013,2017,16,634594.8,738454.4
"Arizona",4013,2018,17,1073727.4,1155582.5
"Arizona",4013,2019,13,1426216.4,1412414.2
"Arizona",4013,2020,5,2227463.3,1510568.6
"Arizona",4013,2021,12,367579.6,819254.6
"Arizona",4013,2022,12,939433.2,1236385.6
"Arizona",4015,2008,2,3214938.9,2797121.4
"Arizona",4015,2009,4,3041332.7,1830101.9
"Arizona",4015,2010,5,3657387.5,1022949.3
"Arizona",4015,2011,15,1876960.9,2206056.4
"Arizona",4015,2012,6,836902.9,847036.9
"Arizona",4015,2013,26,3262400,2074031.7
"Arizona",4015,2014,9,2242586.7,2566309.8
"Arizona",4015,2015,7,4089156.8,1562709.9
"Arizona",4015,2016,7,1211843.2,1634966.2
"Arizona",4015,2017,16,994008.2,1196580.7
"Arizona",4015,2018,16,2091713.4,1631390
"Arizona",4015,2019,11,2969736.4,2490303.6
"Arizona",4015,2020,5,2829577.8,2256051.5
"Arizona",4015,2021,9,256322.2,289305.4
"Arizona",4015,2022,17,1972066.3,1294575.6
"Arizona",4017,2008,9,1934291.8,1569984.9
"Arizona",4017,2009,8,1225788.1,1433685.3
"Arizona",4017,2010,22,274740.2,216212.4
"Arizona",4017,2011,18,2152487.8,1517466.2
"Arizona",4017,2012,1,84586.5,NA
"Arizona",4017,2013,21,2219024.5,1416384.4
"Arizona",4017,2014,5,1272633,898924.9
"Arizona",4017,2015,9,1467768.7,1378685.4
"Arizona",4017,2016,6,948576.7,1204882.5
"Arizona",4017,2017,18,737474.2,1064377.4
"Arizona",4017,2018,15,513312.7,776319.3
"Arizona",4017,2019,15,1685872.7,1334652.4
"Arizona",4017,2020,11,1212240.3,1343171.5
"Arizona",4017,2021,6,128108.3,81377
"Arizona",4017,2022,12,586875.9,1097715.3
"Arizona",4019,2008,6,1784276.2,1591756
"Arizona",4019,2009,6,615011.2,902197.2
"Arizona",4019,2010,9,1216340.4,1350800.1
"Arizona",4019,2011,11,2167763.8,1393335.9
"Arizona",4019,2012,3,7833.3,2811.3
"Arizona",4019,2013,16,1148657,1469315.7
"Arizona",4019,2014,5,1462148.9,916093
"Arizona",4019,2015,9,1081932.4,1168145
"Arizona",4019,2016,9,630066.6,870848.1
"Arizona",4019,2017,14,469142.1,569922.1
"Arizona",4019,2018,14,672154,762759
"Arizona",4019,2019,11,798460.7,976791.2
"Arizona",4019,2020,5,2176970.5,1282096.4
"Arizona",4019,2021,10,160096.7,199335.9
"Arizona",4019,2022,5,2251874.1,1395313.3
"Arizona",4021,2008,6,1306749.8,823056.4
"Arizona",4021,2009,2,1089915.1,574463.3
"Arizona",4021,2010,11,668852.8,837635.9
"Arizona",4021,2011,10,1459561.5,841727.2
"Arizona",4021,2012,6,24446,51974.3
"Arizona",4021,2013,18,798530.9,828673.4
"Arizona",4021,2014,9,1095604.2,670629
"Arizona",4021,2015,7,1616733.5,661191.6
"Arizona",4021,2016,6,809807.2,831090.2
"Arizona",4021,2017,9,398727.1,566047.6
"Arizona",4021,2018,11,639414.5,773832.7
"Arizona",4021,2019,13,595855.8,745287.4
"Arizona",4021,2020,9,926502.3,730580.3
"Arizona",4021,2021,3,7781.4,8156.8
"Arizona",4021,2022,10,729053.4,923159.6
"Arizona",4023,2008,4,314139.4,197954.6
"Arizona",4023,2009,1,424320.5,NA
"Arizona",4023,2010,6,150369.3,224409.6
"Arizona",4023,2011,12,371326.4,149854.9
"Arizona",4023,2013,8,338161.3,188811.9
"Arizona",4023,2014,3,267716.7,221229.3
"Arizona",4023,2015,6,369666.9,172173.9
"Arizona",4023,2016,3,295647.5,249950.8
"Arizona",4023,2017,8,141992.5,185851.4
"Arizona",4023,2018,12,193318.9,210467.1
"Arizona",4023,2019,3,299377.2,243490.6
"Arizona",4023,2020,4,439956.6,0
"Arizona",4023,2021,11,112494.4,74533.6
"Arizona",4023,2022,3,439956.6,0
"Arizona",4025,2008,6,1815008.3,1117110.4
"Arizona",4025,2009,7,1496695.6,1151480.7
"Arizona",4025,2010,12,810314.9,634165.6
"Arizona",4025,2011,15,2355353.1,801800.6
"Arizona",4025,2012,5,16446.3,10822
"Arizona",4025,2013,27,1580117.4,1303681.6
"Arizona",4025,2014,5,2119064,1367810.2
"Arizona",4025,2015,8,1757283.2,1272669.2
"Arizona",4025,2016,7,898216.6,1097382
"Arizona",4025,2017,18,687027.1,905886.7
"Arizona",4025,2018,13,1984309.4,977695.7
"Arizona",4025,2019,12,1848917.1,1266751.7
"Arizona",4025,2020,3,2516981,1034677.5
"Arizona",4025,2021,6,164741.7,230172.5
"Arizona",4025,2022,12,688724.8,1225079.8
"Arizona",4027,2008,4,1439028.8,921327.2
"Arizona",4027,2009,6,1343388.6,717071.8
"Arizona",4027,2010,6,1628934.1,514898.6
"Arizona",4027,2011,10,1790836,631027.3
"Arizona",4027,2012,4,95592.9,23053.8
"Arizona",4027,2013,14,1195221.2,854251.7
"Arizona",4027,2014,5,1644530.9,511489.3
"Arizona",4027,2015,5,1687230.3,672431.5
"Arizona",4027,2016,4,563108.9,844442.7
"Arizona",4027,2017,2,282992.8,287305.8
"Arizona",4027,2018,4,802679.3,888761.3
"Arizona",4027,2019,15,998465.3,680500.3
"Arizona",4027,2020,9,600578.5,800545.5
"Arizona",4027,2021,10,295780.1,382761.2
"Arizona",4027,2022,11,325023.5,378538.6
"Arkansas",5001,2008,2,43806.9,25318.6
"Arkansas",5001,2009,2,395048.2,0
"Arkansas",5001,2010,16,207564,147360.3
"Arkansas",5001,2012,1,74417.2,NA
"Arkansas",5001,2013,2,65774.5,0
"Arkansas",5001,2014,6,300030.4,89811.7
"Arkansas",5001,2015,4,257860.1,177704.3
"Arkansas",5001,2016,4,348150,30183.1
"Arkansas",5001,2017,6,283602.5,156095.2
"Arkansas",5001,2018,8,382995.3,34090.7
"Arkansas",5001,2019,8,181319.2,142353.3
"Arkansas",5001,2021,13,262665.2,176689.7
"Arkansas",5001,2022,12,269204.6,165122.8
"Arkansas",5003,2009,2,348102.4,0
"Arkansas",5003,2010,6,320546.1,48624.3
"Arkansas",5003,2011,1,297778.9,NA
"Arkansas",5003,2014,4,348763.4,0
"Arkansas",5003,2015,2,348763.4,0
"Arkansas",5003,2017,3,348763.4,0
"Arkansas",5003,2018,8,306989.4,114565.8
"Arkansas",5003,2019,1,348763.4,NA
"Arkansas",5003,2021,8,266133.3,153001.2
"Arkansas",5003,2022,6,341219.3,18479.1
"Arkansas",5005,2008,7,156044.3,80266.2
"Arkansas",5005,2009,9,167663.8,63605.7
"Arkansas",5005,2010,15,174823,88778.3
"Arkansas",5005,2011,4,31909.1,36268.5
"Arkansas",5005,2013,1,234382.7,NA
"Arkansas",5005,2014,2,234382.7,0
"Arkansas",5005,2015,5,182303.7,64886.2
"Arkansas",5005,2016,10,126958.9,71359.9
"Arkansas",5005,2017,4,164440,100861.5
"Arkansas",5005,2018,7,220944.5,35554.1
"Arkansas",5005,2019,7,128035,94834.6
"Arkansas",5005,2020,1,255.1,NA
"Arkansas",5005,2021,10,132283.6,116416.9
"Arkansas",5005,2022,8,212300.6,31079.3
"Arkansas",5007,2008,6,123672,133615.8
"Arkansas",5007,2009,4,97857.6,67437.1
"Arkansas",5007,2010,12,198510.1,160415.4
"Arkansas",5007,2011,10,198244.7,165087.8
"Arkansas",5007,2012,1,13200.6,NA
"Arkansas",5007,2013,4,260124.4,170569.8
"Arkansas",5007,2014,3,353287.4,646.5
"Arkansas",5007,2015,12,86287.5,137370.7
"Arkansas",5007,2016,12,88966.3,133953.9
"Arkansas",5007,2017,3,237707.1,200837.4
"Arkansas",5007,2018,6,353660.6,0
"Arkansas",5007,2019,5,245897.9,98795.8
"Arkansas",5007,2020,7,26174.6,62196.3
"Arkansas",5007,2021,18,245134.8,141409.6
"Arkansas",5007,2022,17,122406,161728.8
"Arkansas",5009,2008,1,86875.4,NA
"Arkansas",5009,2009,8,174634.5,98041.5
"Arkansas",5009,2010,18,187011.2,87672.6
"Arkansas",5009,2011,3,70846.5,72596.4
"Arkansas",5009,2013,2,184484,79379.4
"Arkansas",5009,2014,3,170963.4,120637.9
"Arkansas",5009,2015,10,140970.5,100245.7
"Arkansas",5009,2016,10,186456,67564
"Arkansas",5009,2017,3,240104.4,882.2
"Arkansas",5009,2018,6,240613.7,0
"Arkansas",5009,2019,4,212548.9,56129.7
"Arkansas",5009,2020,2,153886.4,100001.2
"Arkansas",5009,2021,10,150902.8,102726.7
"Arkansas",5009,2022,10,172174.3,110304.2
"Arkansas",5011,2009,2,243620.5,0
"Arkansas",5011,2010,5,235962,17124.9
"Arkansas",5011,2011,1,205328.1,NA
"Arkansas",5011,2014,3,243620.5,0
"Arkansas",5011,2015,2,243620.5,0
"Arkansas",5011,2017,3,243620.5,0
"Arkansas",5011,2018,6,241666,4787.6
"Arkansas",5011,2021,8,204915.5,71667.6
"Arkansas",5011,2022,6,238716.9,12011.4
"Arkansas",5013,2009,2,161105.8,0
"Arkansas",5013,2010,5,219121.8,33717.8
"Arkansas",5013,2011,1,229295.1,NA
"Arkansas",5013,2012,1,76150.8,NA
"Arkansas",5013,2014,3,210667.2,44715
"Arkansas",5013,2015,2,236483.4,0
"Arkansas",5013,2016,1,109765.5,NA
"Arkansas",5013,2017,3,236483.4,0
"Arkansas",5013,2018,6,236483.4,0
"Arkansas",5013,2021,11,157371.7,90332.6
"Arkansas",5013,2022,8,176975.4,107998.1
"Arkansas",5015,2008,2,6323.4,3475.8
"Arkansas",5015,2009,7,139995.3,94837.4
"Arkansas",5015,2010,15,161861.7,104289.7
"Arkansas",5015,2011,5,122415.6,118678.8
"Arkansas",5015,2012,1,510.9,NA
"Arkansas",5015,2013,2,255316.6,0
"Arkansas",5015,2014,3,252122.5,5532.4
"Arkansas",5015,2015,7,141373.9,107272.2
"Arkansas",5015,2016,7,229738.2,32667.5
"Arkansas",5015,2017,3,172526.2,143397.2
"Arkansas",5015,2018,6,255316.6,0
"Arkansas",5015,2019,5,210501,100210.8
"Arkansas",5015,2020,3,38006.8,31152.3
"Arkansas",5015,2021,12,171968.3,96674.8
"Arkansas",5015,2022,9,195843.5,110327.3
"Arkansas",5017,2009,2,256803.8,0
"Arkansas",5017,2010,13,107008.2,126084.2
"Arkansas",5017,2011,3,9318.9,14367.2
"Arkansas",5017,2014,4,256409.2,789.2
"Arkansas",5017,2015,7,80212.3,121296.6
"Arkansas",5017,2017,3,256803.8,0
"Arkansas",5017,2018,8,247761.1,25576.7
"Arkansas",5017,2019,3,124231.5,113621.7
"Arkansas",5017,2021,18,112179.2,109211.6
"Arkansas",5017,2022,9,164124.3,114334.2
"Arkansas",5019,2010,5,233499.8,144447.8
"Arkansas",5019,2011,3,264387.6,104128.9
"Arkansas",5019,2012,1,334019.9,NA
"Arkansas",5019,2014,3,223079.9,175488.5
"Arkansas",5019,2015,2,334019.9,0
"Arkansas",5019,2016,1,334019.9,NA
"Arkansas",5019,2017,3,334019.9,0
"Arkansas",5019,2018,6,334019.9,0
"Arkansas",5019,2019,1,314461.7,NA
"Arkansas",5019,2020,1,603.2,NA
"Arkansas",5019,2021,8,331575.1,6914.9
"Arkansas",5019,2022,6,252428.8,131172.7
"Arkansas",5021,2009,4,135433.4,84668.1
"Arkansas",5021,2010,14,167277.7,95714.3
"Arkansas",5021,2011,4,124342.7,91477.9
"Arkansas",5021,2013,1,150463.1,NA
"Arkansas",5021,2014,14,123502.3,61042.6
"Arkansas",5021,2015,7,230628.4,53465.9
"Arkansas",5021,2016,3,105704.5,102084.2
"Arkansas",5021,2017,5,209509.9,85311.9
"Arkansas",5021,2018,7,256724.8,405.1
"Arkansas",5021,2019,8,100897.3,56996.2
"Arkansas",5021,2021,9,154585.2,122216.8
"Arkansas",5021,2022,13,118654.8,103716.7
"Arkansas",5023,2008,1,232131.5,NA
"Arkansas",5023,2009,2,232131.5,0
"Arkansas",5023,2010,7,230036.2,2613.3
"Arkansas",5023,2011,4,115285.1,129300.1
"Arkansas",5023,2013,2,232131.5,0
"Arkansas",5023,2014,2,229687,3457
"Arkansas",5023,2015,3,156224.3,131475.2
"Arkansas",5023,2016,4,174506.4,115250.2
"Arkansas",5023,2017,6,149836.8,98839.2
"Arkansas",5023,2018,7,218999.8,34743.1
"Arkansas",5023,2019,4,78777.8,107306.5
"Arkansas",5023,2021,8,182638.9,91879.1
"Arkansas",5023,2022,5,188732.2,97043.7
"Arkansas",5025,2009,2,225695.6,0
"Arkansas",5025,2010,13,82470.3,92947.2
"Arkansas",5025,2011,1,53800.7,NA
"Arkansas",5025,2012,5,9800.9,8101.6
"Arkansas",5025,2014,3,218135.4,13094.7
"Arkansas",5025,2015,3,151818.9,127958.1
"Arkansas",5025,2016,6,47568,63325.2
"Arkansas",5025,2017,5,141562.3,115244.8
"Arkansas",5025,2018,8,172966,97922.1
"Arkansas",5025,2019,2,18917.6,13925.6
"Arkansas",5025,2021,9,208215.3,52440.8
"Arkansas",5025,2022,16,91637.6,96363.1
"Arkansas",5027,2010,4,284532.3,0
"Arkansas",5027,2011,4,236043.9,38201.1
"Arkansas",5027,2014,3,281838.4,4666
"Arkansas",5027,2015,2,284532.3,0
"Arkansas",5027,2016,2,122134.5,172405.8
"Arkansas",5027,2017,3,284532.3,0
"Arkansas",5027,2018,8,246517.9,96898.8
"Arkansas",5027,2019,9,29963.2,15407.6
"Arkansas",5027,2020,12,85475.2,67514.3
"Arkansas",5027,2021,12,215325.3,94535.3
"Arkansas",5027,2022,12,181179.6,110835
"Arkansas",5029,2008,3,76658.2,124665.3
"Arkansas",5029,2009,4,110281.8,126354.2
"Arkansas",5029,2010,10,90395.2,112064.9
